3.64632;0
25.8584;0
38.8623;0
38.6921;0
38.9955;0
21.0362;0
4.04383;0
0.880314;0
6.68425;0
6.27929;0
2.81344;0
13.6769;0
40.5579;0
350.971;0
798.081;0
305.287;0
26.7834;0
16.6344;0
14.0078;0
16.1337;0
46.8924;0
79.3885;0
42.389;0
1.71036;0
10.5486;0
18.6725;0
13.9134;0
11.4206;0
12.9274;0
10.7931;0
15.6106;0
12.4363;0
9.45803;0
19.6547;0
16.5034;0
10.1387;0
8.38422;0
9.07354;0
4.15252;0
0.40646;0
3.00186;0
9.32101;0
16.6374;0
10.9922;0
11.1654;0
8.56597;0
0.871596;0
3.462;0
14.0253;0
18.5156;0
12.8211;0
32.015;0
12.1537;0
6.74373;0
11.2632;0
11.3616;0
9.76976;0
0.85902;0
9.33248;0
47.7894;0
31.041;0
0.710675;0
30.2084;0
35.7833;0
72.1735;0
101.343;0
55.953;0
44.7592;0
61.5089;0
8.85677;0
1.4481;0
4.40407;0
8.23758;0
10.0446;0
11.8076;0
18.9347;0
16.1086;0
12.1192;0
12.406;0
14.9235;0
13.4688;0
7.50775;0
26.3448;0
56.5239;0
18.4996;0
3.63637;0
26.6761;0
19.6255;0
40.5925;0
46.5761;0
18.903;0
5.72198;0
3.32881;0
2.29968;0
2.39163;0
1.2991;0
4.30505;0
4.46429;0
3.00248;0
0.881534;0
8.05368;0
44.6334;0
43.0494;0
21.0891;0
35.0388;0
62.9048;0
55.6554;0
48.0794;0
65.9529;0
47.321;0
38.9165;0
51.1498;0
49.0649;0
33.8888;0
7.6607;0
1.75036;0
9.3676;0
22.1075;0
3.55639;0
4.64103;0
7.49809;0
2.91784;0
1.76774;0
2.45507;0
5.74437;0
11.4933;0
4.99777;0
9.4631;0
27.2029;0
84.2398;0
77.4751;0
15.98;0
2.40828;0
6.75159;0
9.51394;0
11.3026;0
6.83043;0
15.8098;0
17.3349;0
4.36493;0
1.81318;0
0.891522;0
0.17628;0
4.49112;0
15.6225;0
24.5556;0
58.9062;0
40.9251;0
22.2177;0
12.4819;0
14.0459;0
7.72905;0
11.3943;0
38.6762;0
24.3723;0
8.26637;0
13.9668;0
28.7843;0
16.7036;0
32.3765;0
38.5154;0
9.27455;0
6.05413;0
68.9844;0
79.6449;0
24.8319;0
10.1151;0
1.43887;0
7.66676;0
24.3949;0
21.4326;0
5.69608;0
7.92154;0
11.1266;0
4.42197;0
3.39275;0
0.602102;0
4.44488;0
18.5966;0
13.0352;0
7.24779;0
6.48138;0
2.13496;0
4.67775;0
29.5473;0
28.5074;0
22.9267;0
19.1081;0
32.2174;0
16.5695;0
6.89476;0
8.13751;0
3.33673;0
1.24123;0
19.3067;0
28.2979;0
22.3172;0
4.80362;0
3.21495;0
1.10327;0
3.39327;0
12.2353;0
2.11391;0
15.5797;0
33.3532;0
20.1269;0
35.6743;0
16.2761;0
2.41569;0
0.544593;0
14.5321;0
34.8968;0
14.9269;0
3.32757;0
14.3927;0
24.2065;0
34.6289;0
17.9008;0
563.954;0
833.079;0
241.26;0
29.1023;0
5.43117;0
31.4873;0
32.8465;0
72.9488;0
48.0205;0
13.514;0
6.8511;0
6.14461;0
19.5165;0
3.6871;0
4.95851;0
17.4394;0
1.46524;0
12.0996;0
19.09;0
5.96071;0
13.1746;0
10.9741;0
2.1738;0
3.19055;0
0.0024825;0
1.93451;0
3.81193;0
7.71983;0
6.60735;0
2.36082;0
8.13256;0
5.84456;0
0.203404;0
0.47276;0
1.84354;0
1.53861;0
2.51607;0
17.5959;0
11.5421;0
7.14266;0
11.0469;0
6.8049;0
6.83094;0
24.6674;0
48.3765;0
46.2332;0
11.5294;0
0.769023;0
2.85625;0
0.926123;0
3.94474;0
5.90369;0
7.47171;0
12.9889;0
11.5405;0
42.6407;0
41.2315;0
26.7162;0
50.9227;0
45.7383;0
11.2224;0
2.26468;0
10.4725;0
14.6234;0
18.5747;0
15.9711;0
27.0882;0
17.54;0
5.26069;0
3.56933;0
1.06267;0
8.0396;0
24.4504;0
27.9161;0
21.6204;0
11.5686;0
2.4027;0
1.2741;0
5.99687;0
10.3983;0
16.0005;0
12.5004;0
1.74239;0
14.261;0
49.5918;0
63.8011;0
29.9604;0
0.702382;0
12.914;0
5.00211;0
11.1492;0
36.0199;0
3.61909;0
47.6239;0
71.7941;0
31.7717;0
8.06338;0
43.6273;0
63.168;0
36.4092;0
12.7287;0
139.953;0
726.759;0
298.878;0
3.00881;0
8.43733;0
0.151453;0
13.2038;0
25.1667;0
15.4267;0
12.7038;0
2.45918;0
1.6654;0
5.15061;0
3.78014;0
0.121093;0
3.47353;0
8.79435;0
9.51141;0
7.3765;0
11.8228;0
10.5884;0
28.5865;0
17.2993;0
6.65775;0
12.3538;0
16.4808;0
27.4532;0
26.9488;0
17.7683;0
3.42911;0
20.9839;0
22.9022;0
26.0145;0
4.15974;0
4.89561;0
21.5308;0
32.2357;0
16.4206;0
2.50211;0
18.0941;0
15.8801;0
3.07861;0
2.91969;0
1.22649;0
4.0033;0
33.2994;0
55.573;0
27.925;0
8.98152;0
7.91336;0
6.18426;0
12.9227;0
19.04;0
11.4628;0
27.0495;0
52.5299;0
17.6447;0
8.86296;0
32.9801;0
3.15279;0
21.8946;0
34.6964;0
1.45369;0
22.9787;0
75.2438;0
95.2245;0
34.201;0
6.69585;0
21.9934;0
39.7327;0
17.321;0
1.01511;0
6.12591;0
0.140161;0
0.255589;0
10.6227;0
12.6248;0
13.2623;0
41.8793;0
41.2414;0
24.2992;0
5.69747;0
14.6018;0
24.5257;0
10.1662;0
7.31172;0
10.7361;0
11.2041;0
5.26811;0
14.9447;0
11.459;0
8.62809;0
6.87214;0
3.35737;0
2.31534;0
15.5702;0
27.3671;0
16.8075;0
4.28375;0
5.0823;0
19.3647;0
17.9926;0
13.5164;0
7.5876;0
6.71524;0
1.4281;0
14.1386;0
24.6927;0
1.27;0
2.52025;0
2.64301;0
6.33947;0
4.6641;0
7.70267;0
6.23795;0
2.31115;0
1.70655;0
3.70118;0
10.0952;0
1.38855;0
6.97531;0
9.34282;0
32.4745;0
34.6271;0
24.3427;0
32.3376;0
25.188;0
9.99654;0
11.2926;0
10.5469;0
2.09858;0
5.28924;0
0.874927;0
10.3414;0
3.94743;0
3.23428;0
11.351;0
6.02629;0
13.0468;0
31.1732;0
5.947;0
8.30426;0
17.159;0
15.4986;0
4.59001;0
36.4063;0
8.17826;0
43.5163;0
55.8515;0
13.7995;0
4.53336;0
14.6895;0
13.7467;0
11.8708;0
37.0464;0
44.665;0
22.4736;0
15.9289;0
8.6272;0
7.95219;0
12.558;0
2.78246;0
4.00058;0
39.2241;0
41.466;0
29.2872;0
29.7623;0
33.8014;0
52.4691;0
38.3442;0
4.08619;0
12.6425;0
26.1483;0
7.31658;0
4.5671;0
14.2838;0
25.2965;0
20.2202;0
10.2935;0
13.2374;0
9.80692;0
10.5807;0
1.53731;0
1.23518;0
0.330019;0
10.0262;0
7.95144;0
1.46257;0
4.25943;0
9.52116;0
1.16123;0
0.708523;0
12.7738;0
5.59462;0
2.84596;3.64632
20.4561;25.8584
1.40933;38.8623
1.36947;38.6921
21.2689;38.9955
43.1357;21.0362
16.8872;4.04383
6.29027;0.880314
16.8039;6.68425
13.4369;6.27929
29.9143;2.81344
85.044;13.6769
73.3655;40.5579
134.932;350.971
615.338;798.081
254.654;305.287
4.11464;26.7834
0.3157;16.6344
8.39617;14.0078
1.43947;16.1337
8.73217;46.8924
9.94123;79.3885
9.04381;42.389
15.7332;1.71036
2.53735;10.5486
15.1721;18.6725
11.3438;13.9134
10.9123;11.4206
6.16678;12.9274
0.616077;10.7931
0.170177;15.6106
5.19556;12.4363
7.06785;9.45803
2.66712;19.6547
7.48452;16.5034
6.58402;10.1387
0.33988;8.38422
3.75153;9.07354
5.25779;4.15252
5.13697;0.40646
4.68955;3.00186
11.1669;9.32101
11.9749;16.6374
0.677038;10.9922
5.86706;11.1654
24.98;8.56597
28.1912;0.871596
25.6489;3.462
18.0747;14.0253
4.33477;18.5156
3.60032;12.8211
17.6646;32.015
38.498;12.1537
23.6639;6.74373
41.8952;11.2632
83.0492;11.3616
38.3708;9.76976
7.98519;0.85902
18.1433;9.33248
47.6317;47.7894
69.4318;31.041
69.3742;0.710675
63.0334;30.2084
66.8825;35.7833
70.9395;72.1735
62.5464;101.343
46.1105;55.953
31.2522;44.7592
27.0484;61.5089
11.7018;8.85677
4.83961;1.4481
6.22051;4.40407
20.3722;8.23758
10.2657;10.0446
0.333694;11.8076
9.88651;18.9347
21.5194;16.1086
35.9465;12.1192
37.9098;12.406
14.8588;14.9235
7.23099;13.4688
2.0396;7.50775
4.11473;26.3448
50.4696;56.5239
83.1773;18.4996
59.4483;3.63637
46.1653;26.6761
37.6472;19.6255
97.0117;40.5925
82.3115;46.5761
14.0337;18.903
2.36949;5.72198
22.3973;3.32881
20.2068;2.29968
2.34509;2.39163
2.06425;1.2991
1.72524;4.30505
1.3578;4.46429
0.202763;3.00248
18.3022;0.881534
69.9524;8.05368
72.6038;44.6334
20.475;43.0494
24.5613;21.0891
28.1991;35.0388
0.71143;62.9048
26.2334;55.6554
45.7409;48.0794
22.9711;65.9529
24.0511;47.321
26.7122;38.9165
13.972;51.1498
17.5053;49.0649
41.4934;33.8888
3.59016;7.6607
9.75154;1.75036
20.438;9.3676
28.2153;22.1075
9.34956;3.55639
0.820799;4.64103
2.85984;7.49809
0.707673;2.91784
2.40865;1.76774
4.97982;2.45507
11.1516;5.74437
6.29952;11.4933
1.6423;4.99777
3.22971;9.4631
13.5093;27.2029
36.9403;84.2398
103.643;77.4751
48.5307;15.98
6.37801;2.40828
2.21559;6.75159
4.4841;9.51394
14.1464;11.3026
29.1722;6.83043
4.15288;15.8098
6.73488;17.3349
16.3425;4.36493
7.72699;1.81318
2.65939;0.891522
0.678731;0.17628
9.62891;4.49112
21.6338;15.6225
24.5507;24.5556
26.9057;58.9062
3.0129;40.9251
1.46134;22.2177
0.103245;12.4819
4.86267;14.0459
11.9997;7.72905
12.6585;11.3943
16.6318;38.6762
5.06253;24.3723
6.02824;8.26637
14.9862;13.9668
2.79686;28.7843
23.3745;16.7036
10.6236;32.3765
23.9894;38.5154
49.5241;9.27455
86.0103;6.05413
107.972;68.9844
39.8877;79.6449
2.19612;24.8319
10.2947;10.1151
25.6962;1.43887
10.2174;7.66676
7.39933;24.3949
14.5213;21.4326
2.14347;5.69608
16.7076;7.92154
9.93732;11.1266
1.60134;4.42197
10.6124;3.39275
3.79366;0.602102
0.599775;4.44488
4.37497;18.5966
3.99322;13.0352
5.22049;7.24779
17.3892;6.48138
11.3533;2.13496
2.36757;4.67775
11.5789;29.5473
4.2867;28.5074
5.25847;22.9267
2.91613;19.1081
16.0614;32.2174
24.8991;16.5695
2.89557;6.89476
6.7022;8.13751
11.6328;3.33673
25.5258;1.24123
40.2605;19.3067
8.2174;28.2979
7.18287;22.3172
33.9522;4.80362
37.0364;3.21495
22.4691;1.10327
22.5711;3.39327
20.8577;12.2353
0.850258;2.11391
18.706;15.5797
47.2121;33.3532
47.6854;20.1269
31.0612;35.6743
2.98021;16.2761
0.139252;2.41569
6.11181;0.544593
10.5826;14.5321
3.51443;34.8968
18.5917;14.9269
2.10151;3.32757
20.3471;14.3927
27.419;24.2065
21.7295;34.6289
160.958;17.9008
714.904;563.954
556.793;833.079
39.3027;241.26
12.69;29.1023
22.8408;5.43117
18.9765;31.4873
14.3468;32.8465
9.59594;72.9488
2.54107;48.0205
5.45215;13.514
10.241;6.8511
21.9955;6.14461
23.4388;19.5165
2.68311;3.6871
12.536;4.95851
33.5419;17.4394
22.0924;1.46524
16.9893;12.0996
10.5241;19.09
7.32013;5.96071
9.77502;13.1746
22.682;10.9741
16.2239;2.1738
2.69193;3.19055
0.0208956;0.0024825
1.42064;1.93451
7.50491;3.81193
3.24204;7.71983
8.09538;6.60735
9.51572;2.36082
3.61161;8.13256
6.08138;5.84456
15.1228;0.203404
10.9812;0.47276
5.5396;1.84354
5.97876;1.53861
11.7648;2.51607
28.5686;17.5959
43.8593;11.5421
63.4934;7.14266
65.9058;11.0469
22.6183;6.8049
5.78918;6.83094
9.54473;24.6674
6.41715;48.3765
34.6231;46.2332
41.8337;11.5294
13.6624;0.769023
2.12979;2.85625
4.29877;0.926123
13.7932;3.94474
8.49405;5.90369
0.413872;7.47171
4.85877;12.9889
7.74616;11.5405
4.32553;42.6407
7.39892;41.2315
10.7023;26.7162
28.6559;50.9227
59.8725;45.7383
45.135;11.2224
20.9211;2.26468
1.59479;10.4725
1.77827;14.6234
0.764135;18.5747
2.57934;15.9711
12.5145;27.0882
7.40553;17.54
0.959897;5.26069
6.14587;3.56933
9.47027;1.06267
1.50693;8.0396
18.211;24.4504
19.579;27.9161
17.8727;21.6204
15.2833;11.5686
0.940154;2.4027
2.83026;1.2741
2.11522;5.99687
0.223959;10.3983
1.48671;16.0005
0.527949;12.5004
3.79889;1.74239
16.1873;14.261
37.4411;49.5918
34.293;63.8011
0.875468;29.9604
19.6774;0.702382
22.6376;12.914
10.4135;5.00211
23.3354;11.1492
40.5085;36.0199
32.9461;3.61909
28.1705;47.6239
2.24742;71.7941
26.6752;31.7717
58.5122;8.06338
54.5686;43.6273
14.6115;63.168
21.8796;36.4092
49.4556;12.7287
377.628;139.953
892.573;726.759
336.28;298.878
23.4902;3.00881
7.40932;8.43733
5.48547;0.151453
1.23007;13.2038
18.5233;25.1667
27.4116;15.4267
15.8331;12.7038
9.9607;2.45918
6.28861;1.6654
18.2728;5.15061
20.0607;3.78014
7.59258;0.121093
1.59473;3.47353
3.31228;8.79435
3.18347;9.51141
2.87882;7.3765
8.55533;11.8228
10.7347;10.5884
41.3746;28.5865
39.3219;17.2993
17.4899;6.65775
12.0797;12.3538
9.30289;16.4808
30.9973;27.4532
23.1744;26.9488
19.1114;17.7683
28.2012;3.42911
35.4732;20.9839
18.1872;22.9022
19.8803;26.0145
33.1057;4.15974
25.6345;4.89561
59.0471;21.5308
55.7496;32.2357
18.0485;16.4206
15.1613;2.50211
16.6839;18.0941
13.356;15.8801
4.87913;3.07861
3.71963;2.91969
4.38238;1.22649
14.2974;4.0033
20.4723;33.2994
14.7563;55.573
16.2335;27.925
2.39081;8.98152
3.38306;7.91336
2.63709;6.18426
5.2549;12.9227
8.30663;19.04
8.85083;11.4628
0.470266;27.0495
29.5741;52.5299
26.7052;17.6447
17.036;8.86296
28.2156;32.9801
13.2101;3.15279
9.9309;21.8946
25.7508;34.6964
38.074;1.45369
69.3096;22.9787
92.9032;75.2438
44.7582;95.2245
3.33541;34.201
4.25629;6.69585
29.6431;21.9934
53.3106;39.7327
16.0526;17.321
1.2117;1.01511
17.1078;6.12591
18.7743;0.140161
15.8026;0.255589
31.3465;10.6227
59.0229;12.6248
53.0156;13.2623
21.6492;41.8793
12.5395;41.2414
4.27595;24.2992
25.5635;5.69747
56.8573;14.6018
50.7537;24.5257
18.4614;10.1662
8.20886;7.31172
4.62849;10.7361
18.9461;11.2041
23.0133;5.26811
25.8208;14.9447
4.05271;11.459
3.21681;8.62809
1.04626;6.87214
2.21918;3.35737
9.40321;2.31534
11.3162;15.5702
3.04018;27.3671
21.1812;16.8075
17.3564;4.28375
15.0514;5.0823
34.2014;19.3647
23.0722;17.9926
6.75436;13.5164
3.80212;7.5876
7.52582;6.71524
18.9473;1.4281
22.5996;14.1386
17.7595;24.6927
15.7895;1.27
7.12636;2.52025
5.34174;2.64301
19.6974;6.33947
31.3093;4.6641
14.1325;7.70267
9.48658;6.23795
7.26537;2.31115
0.451116;1.70655
2.68056;3.70118
30.5882;10.0952
45.8693;1.38855
24.3746;6.97531
27.7652;9.34282
37.9325;32.4745
4.73595;34.6271
8.47792;24.3427
27.04;32.3376
30.4346;25.188
22.8044;9.99654
18.7136;11.2926
22.8197;10.5469
30.6124;2.09858
17.6528;5.28924
12.8659;0.874927
16.6222;10.3414
16.2841;3.94743
12.1825;3.23428
1.26221;11.351
9.91619;6.02629
34.6669;13.0468
35.0242;31.1732
15.5631;5.947
6.32205;8.30426
9.44439;17.159
39.3474;15.4986
86.1875;4.59001
117.061;36.4063
64.9033;8.17826
3.81096;43.5163
6.68701;55.8515
16.6116;13.7995
11.8193;4.53336
7.41348;14.6895
10.1969;13.7467
9.32245;11.8708
18.3795;37.0464
11.6309;44.665
2.14533;22.4736
7.09941;15.9289
5.86022;8.6272
1.04569;7.95219
3.92559;12.558
3.61967;2.78246
6.91128;4.00058
39.8973;39.2241
27.0821;41.466
16.8781;29.2872
34.8032;29.7623
9.84953;33.8014
21.3863;52.4691
1.64748;38.3442
13.4108;4.08619
37.8118;12.6425
47.0083;26.1483
21.241;7.31658
11.7423;4.5671
4.92721;14.2838
7.41637;25.2965
12.3245;20.2202
8.33011;10.2935
8.95925;13.2374
0.32628;9.80692
10.3861;10.5807
6.61455;1.53731
0.142159;1.23518
9.17445;0.330019
